LOC123403204_1	LOC123403204
LOC123430324_1	LOC123430324
LOC123430375_1	LOC123430375
LOC123430382_1	LOC123430382
LOC123430407_1	LOC123430407
LOC123430424_1	LOC123430424
LOC123430433_1	LOC123430433
LOC123409305_1	LOC123409305
LOC123409325_1	LOC123409325
LOC123430498_1	LOC123430498
LOC123430480_1	LOC123430480
LOC123409342_1	LOC123409342
LOC123430509_1	LOC123430509
LOC123430526_1	LOC123430526
LOC123409379_1	LOC123409379
LOC123409395_1	LOC123409395
LOC123430537_1	LOC123430537
LOC123430567_1	LOC123430567
LOC123430548_1	LOC123430548
LOC123430600_1	LOC123430600
LOC123430611_1	LOC123430611
LOC123409481_1	LOC123409481
LOC123430621_1	LOC123430621
LOC123430630_1	LOC123430630
LOC123430641_1	LOC123430641
LOC123409491_1	LOC123409491
LOC123430653_1	LOC123430653
LOC123430673_1	LOC123430673
LOC123430684_1	LOC123430684
LOC123430719_1	LOC123430719
LOC123430731_1	LOC123430731
LOC123430775_1	LOC123430775
LOC123430785_1	LOC123430785
LOC123430817_1	LOC123430817
LOC123430828_2	LOC123430828
LOC123430828_1	LOC123430828
LOC123430866_1	LOC123430866
LOC123430839_1	LOC123430839
LOC123430898_1	LOC123430898
LOC123430911_1	LOC123430911
LOC123430938_1	LOC123430938
LOC123430979_1	LOC123430979
LOC123430989_1	LOC123430989
LOC123409567_1	LOC123409567
LOC123430999_1	LOC123430999
LOC123431012_1	LOC123431012
LOC123431075_1	LOC123431075
LOC123431098_1	LOC123431098
LOC123431098_2	LOC123431098
LOC123431117_1	LOC123431117
LOC123431126_1	LOC123431126
LOC123409592_1	LOC123409592
LOC123409615_1	LOC123409615
LOC123431137_1	LOC123431137
LOC123409649_1	LOC123409649
LOC123431160_1	LOC123431160
LOC123431183_1	LOC123431183
LOC123409690_1	LOC123409690
LOC123431210_1	LOC123431210
LOC123431222_1	LOC123431222
LOC123431246_1	LOC123431246
LOC123431263_1	LOC123431263
LOC123431275_1	LOC123431275
LOC123431302_1	LOC123431302
LOC123431313_1	LOC123431313
LOC123409720_1	LOC123409720
LOC123431348_1	LOC123431348
LOC123431358_1	LOC123431358
LOC123431370_1	LOC123431370
LOC123431370_2	LOC123431370
LOC123431389_1	LOC123431389
LOC123431400_1	LOC123431400
LOC123431407_1	LOC123431407
LOC123431418_1	LOC123431418
LOC123431427_1	LOC123431427
LOC123431435_1	LOC123431435
LOC123431437_1	LOC123431437
LOC123431439_1	LOC123431439
LOC123431453_1	LOC123431453
LOC123431468_1	LOC123431468
LOC123431489_1	LOC123431489
LOC123431501_1	LOC123431501
LOC123431512_1	LOC123431512
LOC123431523_1	LOC123431523
LOC123431539_1	LOC123431539
LOC123409761_1	LOC123409761
LOC123431565_1	LOC123431565
LOC123431607_1	LOC123431607
LOC123431639_1	LOC123431639
LOC123431665_1	LOC123431665
LOC123431696_1	LOC123431696
LOC123431717_1	LOC123431717
LOC123431733_1	LOC123431733
LOC123431760_1	LOC123431760
LOC123409769_1	LOC123409769
LOC123431792_1	LOC123431792
LOC123431776_1	LOC123431776
LOC123431930_1	LOC123431930
LOC123409850_1	LOC123409850
LOC123431957_1	LOC123431957
LOC123431974_1	LOC123431974
LOC123432010_1	LOC123432010
LOC123432026_1	LOC123432026
LOC123409871_1	LOC123409871
LOC123432058_1	LOC123432058
LOC123409891_1	LOC123409891
LOC123432090_1	LOC123432090
LOC123409902_1	LOC123409902
LOC123409913_1	LOC123409913
LOC123432138_1	LOC123432138
LOC123432154_1	LOC123432154
LOC123432180_1	LOC123432180
LOC123432196_1	LOC123432196
LOC123432212_1	LOC123432212
LOC123432265_1	LOC123432265
LOC123432281_1	LOC123432281
LOC123432313_1	LOC123432313
LOC123432356_1	LOC123432356
LOC123409945_1	LOC123409945
LOC123432372_1	LOC123432372
LOC123409954_1	LOC123409954
LOC123432388_1	LOC123432388
LOC123432404_1	LOC123432404
LOC123432420_1	LOC123432420
LOC123432447_1	LOC123432447
LOC123432463_1	LOC123432463
LOC123432479_1	LOC123432479
LOC123409993_1	LOC123409993
LOC123432495_1	LOC123432495
LOC123410012_1	LOC123410012
LOC123432553_1	LOC123432553
LOC123432537_1	LOC123432537
LOC123432511_1	LOC123432511
LOC123410021_1	LOC123410021
LOC123410030_1	LOC123410030
LOC123432569_1	LOC123432569
LOC123410055_1	LOC123410055
LOC123432585_1	LOC123432585
LOC123432611_1	LOC123432611
LOC123432627_1	LOC123432627
LOC123432643_1	LOC123432643
LOC123432669_1	LOC123432669
LOC123410072_1	LOC123410072
LOC123432695_2	LOC123432695
LOC123432695_1	LOC123432695
LOC123432717_1	LOC123432717
LOC123432763_1	LOC123432763
LOC123410092_1	LOC123410092
LOC123432830_1	LOC123432830
LOC123432846_1	LOC123432846
LOC123410103_1	LOC123410103
LOC123432863_1	LOC123432863
LOC123432879_1	LOC123432879
LOC123432895_1	LOC123432895
LOC123432911_2	LOC123432911
LOC123432911_1	LOC123432911
LOC123432937_1	LOC123432937
LOC123432953_1	LOC123432953
LOC123432969_1	LOC123432969
LOC123432985_1	LOC123432985
LOC123433033_1	LOC123433033
LOC123433064_1	LOC123433064
LOC123433081_1	LOC123433081
LOC123433097_1	LOC123433097
LOC123433113_1	LOC123433113
LOC123433145_1	LOC123433145
LOC123433177_1	LOC123433177
LOC123433161_1	LOC123433161
LOC123433193_1	LOC123433193
LOC123410126_1	LOC123410126
LOC123433209_1	LOC123433209
LOC123433225_1	LOC123433225
LOC123433241_1	LOC123433241
LOC123410148_1	LOC123410148
LOC123433267_1	LOC123433267
LOC123433283_1	LOC123433283
LOC123410183_1	LOC123410183
LOC123410200_1	LOC123410200
LOC123433299_1	LOC123433299
LOC123433315_1	LOC123433315
LOC123433331_1	LOC123433331
LOC123433348_1	LOC123433348
LOC123433374_1	LOC123433374
LOC123433416_1	LOC123433416
LOC123410225_1	LOC123410225
LOC123410234_1	LOC123410234
LOC123433531_1	LOC123433531
LOC123433547_1	LOC123433547
LOC123410291_1	LOC123410291
LOC123433579_1	LOC123433579
LOC123433623_1	LOC123433623
LOC123433639_1	LOC123433639
LOC123410323_1	LOC123410323
LOC123410341_1	LOC123410341
LOC123433655_1	LOC123433655
LOC123433671_1	LOC123433671
LOC123433687_1	LOC123433687
LOC123433719_1	LOC123433719
LOC123433703_1	LOC123433703
LOC123410370_1	LOC123410370
LOC123433805_1	LOC123433805
LOC123433837_1	LOC123433837
LOC123433837_2	LOC123433837
LOC123433853_1	LOC123433853
LOC123433870_1	LOC123433870
LOC123433927_1	LOC123433927
LOC123433906_1	LOC123433906
LOC123433943_1	LOC123433943
LOC123433959_1	LOC123433959
LOC123433975_1	LOC123433975
LOC123433991_1	LOC123433991
LOC123434007_1	LOC123434007
LOC123434039_1	LOC123434039
LOC123434077_1	LOC123434077
LOC123434103_1	LOC123434103
LOC123434119_1	LOC123434119
LOC123434136_1	LOC123434136
LOC123434152_1	LOC123434152
LOC123434168_1	LOC123434168
LOC123434168_2	LOC123434168
LOC123434184_1	LOC123434184
LOC123434210_1	LOC123434210
LOC123434226_1	LOC123434226
LOC123434242_1	LOC123434242
LOC123434274_1	LOC123434274
LOC123434300_1	LOC123434300
LOC123434326_1	LOC123434326
LOC123434352_1	LOC123434352
LOC123434352_2	LOC123434352
LOC123410416_1	LOC123410416
LOC123410425_1	LOC123410425
LOC123434368_1	LOC123434368
LOC123434401_1	LOC123434401
LOC123434448_1	LOC123434448
LOC123434475_1	LOC123434475
LOC123434491_1	LOC123434491
LOC123434507_1	LOC123434507
LOC123434559_1	LOC123434559
LOC123434575_1	LOC123434575
LOC123434543_1	LOC123434543
LOC123434591_1	LOC123434591
LOC123434607_1	LOC123434607
LOC123434623_1	LOC123434623
LOC123410480_1	LOC123410480
LOC123434655_1	LOC123434655
LOC123434682_1	LOC123434682
LOC123410510_1	LOC123410510
LOC123434698_1	LOC123434698
LOC123434730_2	LOC123434730
LOC123434730_1	LOC123434730
LOC123434714_1	LOC123434714
LOC123434756_1	LOC123434756
LOC123434772_1	LOC123434772
LOC123434788_1	LOC123434788
LOC123410519_1	LOC123410519
LOC123434804_1	LOC123434804
LOC123434820_1	LOC123434820
LOC123434836_1	LOC123434836
LOC123410530_1	LOC123410530
LOC123434852_1	LOC123434852
LOC123434868_1	LOC123434868
LOC123410539_1	LOC123410539
LOC123434884_1	LOC123434884
LOC123410555_1	LOC123410555
LOC123434900_1	LOC123434900
LOC123434916_1	LOC123434916
LOC123410581_1	LOC123410581
LOC123434965_1	LOC123434965
LOC123434933_1	LOC123434933
LOC123434949_1	LOC123434949
LOC123434981_1	LOC123434981
LOC123434997_1	LOC123434997
LOC123410599_1	LOC123410599
LOC123435013_1	LOC123435013
LOC123435094_1	LOC123435094
LOC123435110_1	LOC123435110
LOC123435126_2	LOC123435126
LOC123435126_1	LOC123435126
LOC123435193_1	LOC123435193
LOC123435209_1	LOC123435209
LOC123410644_1	LOC123410644
LOC123410655_1	LOC123410655
LOC123435241_1	LOC123435241
LOC123410688_1	LOC123410688
LOC123410695_1	LOC123410695
LOC123435299_1	LOC123435299
LOC123435283_1	LOC123435283
LOC123410706_1	LOC123410706
LOC123410718_1	LOC123410718
LOC123410727_1	LOC123410727
LOC123435331_1	LOC123435331
LOC123435347_1	LOC123435347
LOC123435363_1	LOC123435363
LOC123410735_1	LOC123410735
LOC123410745_1	LOC123410745
LOC123410755_1	LOC123410755
LOC123435379_1	LOC123435379
LOC123410766_1	LOC123410766
LOC123410777_1	LOC123410777
LOC123410797_1	LOC123410797
LOC123435395_1	LOC123435395
LOC123410817_1	LOC123410817
LOC123435443_1	LOC123435443
LOC123435480_1	LOC123435480
LOC123435506_1	LOC123435506
LOC123435523_1	LOC123435523
LOC123435549_1	LOC123435549
LOC123410828_1	LOC123410828
LOC123410839_1	LOC123410839
LOC123435585_1	LOC123435585
LOC123435601_1	LOC123435601
LOC123435699_1	LOC123435699
LOC123410903_1	LOC123410903
LOC123435737_1	LOC123435737
LOC123435753_1	LOC123435753
LOC123435833_1	LOC123435833
LOC123435849_1	LOC123435849
LOC123435880_2	LOC123435880
LOC123435880_1	LOC123435880
LOC123435896_1	LOC123435896
LOC123435933_1	LOC123435933
LOC123410935_1	LOC123410935
LOC123410946_1	LOC123410946
LOC123435949_1	LOC123435949
LOC123435965_1	LOC123435965
LOC123435965_2	LOC123435965
LOC123435981_1	LOC123435981
LOC123436008_1	LOC123436008
LOC123436024_1	LOC123436024
LOC123436056_1	LOC123436056
LOC123436072_1	LOC123436072
LOC123436088_1	LOC123436088
LOC123436119_1	LOC123436119
LOC123436146_1	LOC123436146
LOC123436162_1	LOC123436162
LOC123399150_1	LOC123399150
LOC123436178_1	LOC123436178
LOC123436194_1	LOC123436194
LOC123436237_2	LOC123436237
LOC123436237_1	LOC123436237
LOC123436290_1	LOC123436290
LOC123436254_1	LOC123436254
LOC123410963_1	LOC123410963
LOC123436306_1	LOC123436306
LOC123436354_1	LOC123436354
LOC123436338_1	LOC123436338
LOC123436322_1	LOC123436322
LOC123410974_1	LOC123410974
LOC123436370_1	LOC123436370
LOC123436412_1	LOC123436412
LOC123436386_1	LOC123436386
LOC123436428_1	LOC123436428
LOC123436444_1	LOC123436444
LOC123436444_2	LOC123436444
LOC123436460_1	LOC123436460
LOC123436492_1	LOC123436492
LOC123436508_2	LOC123436508
LOC123436508_1	LOC123436508
LOC123436525_1	LOC123436525
LOC123436525_2	LOC123436525
LOC123436551_1	LOC123436551
LOC123436594_1	LOC123436594
LOC123436610_1	LOC123436610
LOC123436642_1	LOC123436642
LOC123436738_1	LOC123436738
LOC123436774_1	LOC123436774
LOC123436790_1	LOC123436790
LOC123436836_1	LOC123436836
LOC123436852_1	LOC123436852
LOC123436868_1	LOC123436868
LOC123436919_1	LOC123436919
LOC123436919_2	LOC123436919
LOC123436955_1	LOC123436955
LOC123436971_1	LOC123436971
LOC123437003_1	LOC123437003
LOC123437019_1	LOC123437019
LOC123437081_1	LOC123437081
LOC123411014_1	LOC123411014
LOC123437098_1	LOC123437098
LOC123437114_1	LOC123437114
LOC123437130_1	LOC123437130
LOC123411025_1	LOC123411025
LOC123437178_1	LOC123437178
LOC123437162_1	LOC123437162
LOC123437146_1	LOC123437146
LOC123437210_1	LOC123437210
LOC123437210_2	LOC123437210
LOC123437210_3	LOC123437210
LOC123437194_1	LOC123437194
LOC123411038_1	LOC123411038
LOC123437246_1	LOC123437246
LOC123437262_1	LOC123437262
LOC123411048_1	LOC123411048
LOC123411066_1	LOC123411066
LOC123411076_1	LOC123411076
LOC123437278_1	LOC123437278
LOC123411091_1	LOC123411091
LOC123411101_1	LOC123411101
LOC123411109_1	LOC123411109
LOC123437310_1	LOC123437310
LOC123437326_1	LOC123437326
LOC123411128_1	LOC123411128
LOC123437342_1	LOC123437342
LOC123411153_1	LOC123411153
LOC123437379_1	LOC123437379
LOC123411165_1	LOC123411165
LOC123437395_1	LOC123437395
LOC123437427_1	LOC123437427
LOC123437411_1	LOC123437411
LOC123437443_1	LOC123437443
LOC123437459_1	LOC123437459
LOC123411189_1	LOC123411189
LOC123437475_1	LOC123437475
LOC123411198_1	LOC123411198
LOC123437501_1	LOC123437501
LOC123437529_1	LOC123437529
LOC123411208_1	LOC123411208
LOC123437679_1	LOC123437679
LOC123437695_1	LOC123437695
LOC123437711_1	LOC123437711
LOC123411219_1	LOC123411219
LOC123411231_1	LOC123411231
LOC123437728_1	LOC123437728
LOC123437744_1	LOC123437744
LOC123411259_1	LOC123411259
LOC123411270_1	LOC123411270
LOC123411287_1	LOC123411287
LOC123437802_1	LOC123437802
LOC123437786_1	LOC123437786
LOC123411302_1	LOC123411302
LOC123437834_1	LOC123437834
LOC123399326_1	LOC123399326
LOC123437850_1	LOC123437850
LOC123437882_1	LOC123437882
LOC123437882_2	LOC123437882
LOC123411318_1	LOC123411318
LOC123411328_1	LOC123411328
LOC123437915_1	LOC123437915
LOC123437899_1	LOC123437899
LOC123437941_1	LOC123437941
LOC123437957_1	LOC123437957
LOC123437973_1	LOC123437973
LOC123411345_1	LOC123411345
LOC123411355_1	LOC123411355
LOC123437999_1	LOC123437999
LOC123438056_1	LOC123438056
LOC123438072_1	LOC123438072
LOC123399341_1	LOC123399341
LOC123411367_1	LOC123411367
LOC123438134_1	LOC123438134
LOC123438165_1	LOC123438165
LOC123438108_1	LOC123438108
LOC123438181_1	LOC123438181
LOC123438214_1	LOC123438214
LOC123438230_1	LOC123438230
LOC123438246_1	LOC123438246
LOC123438262_1	LOC123438262
LOC123411402_1	LOC123411402
LOC123411427_1	LOC123411427
LOC123438278_1	LOC123438278
LOC123438304_1	LOC123438304
LOC123438320_1	LOC123438320
LOC123438352_1	LOC123438352
LOC123438336_1	LOC123438336
LOC123411442_1	LOC123411442
LOC123411448_1	LOC123411448
LOC123411458_1	LOC123411458
LOC123411477_1	LOC123411477
LOC123438369_1	LOC123438369
LOC123438385_1	LOC123438385
LOC123438401_1	LOC123438401
LOC123411485_1	LOC123411485
LOC123438427_1	LOC123438427
LOC123411492_1	LOC123411492
LOC123438443_1	LOC123438443
LOC123438459_1	LOC123438459
LOC123411511_1	LOC123411511
LOC123438475_1	LOC123438475
LOC123438491_1	LOC123438491
LOC123438507_1	LOC123438507
LOC123438544_1	LOC123438544
LOC123411520_1	LOC123411520
LOC123438595_1	LOC123438595
LOC123438611_1	LOC123438611
LOC123411530_1	LOC123411530
LOC123411540_1	LOC123411540
LOC123438627_1	LOC123438627
LOC123438643_1	LOC123438643
LOC123411552_1	LOC123411552
LOC123438675_1	LOC123438675
LOC123438693_1	LOC123438693
LOC123438709_1	LOC123438709
LOC123438725_1	LOC123438725
LOC123438741_1	LOC123438741
LOC123438767_1	LOC123438767
LOC123438799_1	LOC123438799
LOC123438783_1	LOC123438783
LOC123411568_1	LOC123411568
LOC123438815_1	LOC123438815
LOC123438848_1	LOC123438848
LOC123438831_1	LOC123438831
LOC123438875_1	LOC123438875
LOC123438891_1	LOC123438891
LOC123438957_1	LOC123438957
LOC123411607_1	LOC123411607
LOC123438993_1	LOC123438993
LOC123411624_1	LOC123411624
LOC123439010_1	LOC123439010
LOC123439026_1	LOC123439026
LOC123439066_1	LOC123439066
LOC123439083_1	LOC123439083
LOC123439094_1	LOC123439094
LOC123439104_1	LOC123439104
LOC123439114_1	LOC123439114
LOC123439125_1	LOC123439125
LOC123439134_1	LOC123439134
LOC123439156_1	LOC123439156
LOC123439147_1	LOC123439147
LOC123439147_2	LOC123439147
LOC123439173_1	LOC123439173
LOC123439185_1	LOC123439185
LOC123411641_1	LOC123411641
LOC123439194_1	LOC123439194
LOC123439206_1	LOC123439206
LOC123439234_1	LOC123439234
LOC123439216_1	LOC123439216
LOC123411651_1	LOC123411651
LOC123411658_1	LOC123411658
LOC123411669_1	LOC123411669
LOC123439245_1	LOC123439245
LOC123439256_1	LOC123439256
LOC123439274_1	LOC123439274
LOC123411690_1	LOC123411690
LOC123439302_1	LOC123439302
LOC123439324_1	LOC123439324
LOC123439313_1	LOC123439313
LOC123411708_1	LOC123411708
LOC123411718_1	LOC123411718
LOC123439336_1	LOC123439336
LOC123439347_1	LOC123439347
LOC123439357_1	LOC123439357
LOC123439387_1	LOC123439387
LOC123411744_1	LOC123411744
LOC123439464_1	LOC123439464
LOC123439444_1	LOC123439444
LOC123439454_1	LOC123439454
LOC123439503_2	LOC123439503
LOC123439503_1	LOC123439503
LOC123439484_1	LOC123439484
LOC123439514_1	LOC123439514
LOC123411754_1	LOC123411754
LOC123439525_1	LOC123439525
LOC123439560_1	LOC123439560
LOC123411764_1	LOC123411764
LOC123411791_1	LOC123411791
LOC123439581_1	LOC123439581
LOC123439570_1	LOC123439570
LOC123439570_2	LOC123439570
LOC123439600_1	LOC123439600
LOC123439659_1	LOC123439659
LOC123439629_1	LOC123439629
LOC123439670_1	LOC123439670
LOC123411801_1	LOC123411801
LOC123439679_1	LOC123439679
LOC123439690_1	LOC123439690
LOC123439701_1	LOC123439701
LOC123439722_1	LOC123439722
LOC123439712_1	LOC123439712
LOC123439740_1	LOC123439740
LOC123439751_1	LOC123439751
LOC123439769_1	LOC123439769
LOC123439781_1	LOC123439781
LOC123439792_1	LOC123439792
LOC123439805_1	LOC123439805
LOC123411867_1	LOC123411867
LOC123439817_1	LOC123439817
LOC123439837_1	LOC123439837
LOC123439848_1	LOC123439848
LOC123439866_1	LOC123439866
LOC123411895_1	LOC123411895
LOC123439876_1	LOC123439876
LOC123439896_1	LOC123439896
LOC123411905_1	LOC123411905
LOC123439905_1	LOC123439905
LOC123411963_1	LOC123411963
LOC123439926_1	LOC123439926
LOC123439956_1	LOC123439956
LOC123439990_1	LOC123439990
LOC123439969_1	LOC123439969
LOC123439981_1	LOC123439981
LOC123440002_1	LOC123440002
LOC123440019_1	LOC123440019
LOC123412005_1	LOC123412005
LOC123440029_1	LOC123440029
LOC123440036_1	LOC123440036
LOC123440048_1	LOC123440048
LOC123440058_1	LOC123440058
LOC123440069_1	LOC123440069
LOC123440100_1	LOC123440100
LOC123440081_1	LOC123440081
LOC123440111_1	LOC123440111
LOC123440121_1	LOC123440121
LOC123440143_1	LOC123440143
LOC123440153_1	LOC123440153
LOC123412043_1	LOC123412043
LOC123440218_1	LOC123440218
LOC123440229_1	LOC123440229
LOC123440254_1	LOC123440254
LOC123440265_1	LOC123440265
LOC123440276_1	LOC123440276
LOC123440285_1	LOC123440285
LOC123440296_1	LOC123440296
LOC123412055_1	LOC123412055
LOC123412065_1	LOC123412065
LOC123440314_1	LOC123440314
LOC123440323_1	LOC123440323
LOC123440335_1	LOC123440335
LOC123440345_1	LOC123440345
LOC123440358_1	LOC123440358
LOC123440368_1	LOC123440368
LOC123440378_1	LOC123440378
LOC123440408_1	LOC123440408
LOC123412081_1	LOC123412081
LOC123412091_1	LOC123412091
LOC123412113_1	LOC123412113
LOC123440420_1	LOC123440420
LOC123412123_1	LOC123412123
LOC123412137_1	LOC123412137
LOC123412147_1	LOC123412147
LOC123440431_1	LOC123440431
LOC123440449_1	LOC123440449
LOC123440459_1	LOC123440459
LOC123440468_1	LOC123440468
LOC123440480_1	LOC123440480
LOC123440491_1	LOC123440491
LOC123412171_1	LOC123412171
LOC123440502_1	LOC123440502
LOC123440502_2	LOC123440502
LOC123440542_1	LOC123440542
LOC123412183_1	LOC123412183
LOC123440587_1	LOC123440587
LOC123440605_1	LOC123440605
LOC123440636_1	LOC123440636
LOC123440648_1	LOC123440648
LOC123440670_1	LOC123440670
LOC123440682_1	LOC123440682
LOC123412228_1	LOC123412228
LOC123412250_1	LOC123412250
LOC123412271_1	LOC123412271
LOC123412282_1	LOC123412282
LOC123440700_1	LOC123440700
LOC123440712_1	LOC123440712
LOC123440724_1	LOC123440724
LOC123440740_1	LOC123440740
LOC123440754_1	LOC123440754
LOC123412300_1	LOC123412300
LOC123440783_1	LOC123440783
LOC123440794_1	LOC123440794
LOC123440818_1	LOC123440818
LOC123440827_1	LOC123440827
LOC123412311_1	LOC123412311
LOC123440839_1	LOC123440839
LOC123440851_1	LOC123440851
LOC123440868_1	LOC123440868
LOC123440879_1	LOC123440879
LOC123440886_1	LOC123440886
LOC123412321_1	LOC123412321
LOC123440896_1	LOC123440896
LOC123412331_1	LOC123412331
LOC123440920_1	LOC123440920
LOC123440930_1	LOC123440930
LOC123440967_1	LOC123440967
LOC123440979_1	LOC123440979
LOC123440990_1	LOC123440990
LOC123441002_1	LOC123441002
LOC123441026_1	LOC123441026
LOC123441037_1	LOC123441037
LOC123441047_1	LOC123441047
LOC123441068_1	LOC123441068
LOC123441058_1	LOC123441058
LOC123412374_1	LOC123412374
LOC123412385_1	LOC123412385
LOC123412395_1	LOC123412395
LOC123441079_1	LOC123441079
LOC123441089_1	LOC123441089
LOC123441099_1	LOC123441099
LOC123441113_1	LOC123441113
LOC123412407_1	LOC123412407
LOC123412432_1	LOC123412432
LOC123441129_1	LOC123441129
LOC123441149_1	LOC123441149
LOC123441159_1	LOC123441159
LOC123441170_1	LOC123441170
LOC123441182_1	LOC123441182
LOC123441193_1	LOC123441193
LOC123441212_1	LOC123441212
LOC123412451_1	LOC123412451
LOC123412469_1	LOC123412469
LOC123441223_1	LOC123441223
LOC123441234_1	LOC123441234
LOC123441246_1	LOC123441246
LOC123441297_1	LOC123441297
LOC123441279_1	LOC123441279
LOC123441268_1	LOC123441268
LOC123412490_1	LOC123412490
LOC123441308_1	LOC123441308
LOC123412498_1	LOC123412498
LOC123441336_1	LOC123441336
LOC123441346_1	LOC123441346
LOC123412506_1	LOC123412506
LOC123399834_1	LOC123399834
LOC123441358_1	LOC123441358
LOC123441369_1	LOC123441369
LOC123441379_1	LOC123441379
LOC123441390_1	LOC123441390
LOC123441401_1	LOC123441401
LOC123412516_1	LOC123412516
LOC123441410_1	LOC123441410
LOC123441421_1	LOC123441421
LOC123441456_1	LOC123441456
LOC123441496_1	LOC123441496
LOC123441485_1	LOC123441485
LOC123441522_1	LOC123441522
LOC123441532_1	LOC123441532
LOC123441543_1	LOC123441543
LOC123441560_1	LOC123441560
LOC123441571_1	LOC123441571
LOC123441581_1	LOC123441581
LOC123412536_1	LOC123412536
LOC123441591_1	LOC123441591
LOC123412546_1	LOC123412546
LOC123441601_1	LOC123441601
LOC123441607_1	LOC123441607
LOC123412556_1	LOC123412556
LOC123441644_1	LOC123441644
