#Name	GGCCCA	TATA	Y-patch	YR
LOC123440515_1	0	0	0	1
LOC123410587_1	0	0	1	1
LOC123448263_1	0	1	0	1
LOC123410702_1	1	1	0	1
LOC123444558_1	0	0	0	1
LOC123410952_1	0	0	0	1
LOC123453112_1	0	0	0	1
LOC123444863_1	0	0	1	1
LOC123396628_1	0	0	1	1
LOC123408607_1	0	1	0	1
LOC123410795_1	0	0	0	1
LOC123404043_1	0	0	0	1
LOC123397641_1	0	0	0	1
LOC123396411_1	0	0	0	1
LOC123399863_1	1	0	0	1
LOC123428273_1	0	1	1	1
LOC123447323_1	0	1	0	1
LOC123425601_2	0	0	0	1
LOC123446804_1	0	0	1	1
LOC123446196_1	0	0	0	1
LOC123451071_1	1	0	1	1
LOC123447797_1	0	0	1	1
LOC123449192_1	1	0	1	1
LOC123428227_1	0	1	0	1
LOC123425650_1	0	0	0	1
LOC123395718_1	0	0	1	1
LOC123401802_1	0	0	0	1
LOC123413102_1	1	0	0	1
LOC123442027_1	0	0	0	1
LOC123449685_1	1	0	0	1
LOC123402707_1	0	0	0	1
LOC123448252_1	0	0	0	1
LOC123410009_1	0	0	0	1
LOC123440169_1	0	1	0	0
LOC123426272_1	0	0	0	1
LOC123430587_1	0	0	1	1
LOC123399664_1	1	0	0	0
LOC123450010_1	0	0	1	1
LOC123424891_1	0	0	0	1
LOC123440143_1	1	1	1	1
LOC123442585_1	1	1	0	1
LOC123402543_1	1	0	0	1
LOC123401448_1	0	0	1	1
LOC123401786_1	0	0	1	1
LOC123408933_1	0	0	1	1
LOC123398917_1	0	1	1	1
LOC123412756_1	0	0	1	1
LOC123402927_1	0	0	1	1
LOC123411380_1	0	0	0	1
LOC123401550_1	0	0	0	0
LOC123428078_1	0	0	1	1
LOC123403212_1	1	0	0	1
LOC123444911_1	0	0	1	1
LOC123445280_1	0	0	1	1
LOC123452117_2	0	0	0	1
LOC123452076_1	0	1	0	1
LOC123447747_1	1	0	0	1
LOC123442785_1	1	1	0	0
LOC123395026_1	0	1	1	1
LOC123395272_1	0	0	1	1
LOC123451067_1	0	0	1	1
LOC123440171_1	0	0	0	1
LOC123428576_1	0	0	0	1
LOC123452056_1	0	0	0	1
LOC123404409_1	0	0	0	1
LOC123441201_1	0	0	0	1
LOC123428180_1	0	0	1	1
LOC123445266_1	1	0	0	1
LOC123395144_1	1	0	0	1
LOC123430184_1	0	1	0	1
LOC123395636_1	0	1	0	1
LOC123443445_1	0	1	0	1
LOC123440396_1	0	1	1	1
LOC123410234_1	0	0	1	1
LOC123403501_1	0	0	0	1
LOC123442515_1	0	1	0	1
LOC123426648_1	0	0	0	0
LOC123451370_1	0	1	0	1
LOC123403765_1	0	0	1	1
LOC123402013_1	0	1	0	1
LOC123397751_1	0	0	0	1
LOC123407887_1	1	0	0	1
LOC123403148_1	1	0	1	1
LOC123402652_1	0	0	0	1
LOC123437475_1	1	0	0	1
LOC123427702_1	0	0	0	1
LOC123410217_1	0	1	0	1
LOC123415181_1	0	0	0	1
LOC123449634_1	0	1	1	1
LOC123434714_1	1	0	0	1
LOC123424372_1	0	0	1	1
LOC123446500_1	0	0	1	1
LOC123411451_1	0	0	1	1
LOC123444707_2	0	1	0	1
LOC123428269_1	0	1	0	1
LOC123431308_1	0	1	0	1
LOC123414084_1	0	0	1	1
LOC123415071_1	0	0	1	1
LOC123410068_1	0	0	0	1
LOC123446627_1	0	0	1	1
LOC123449262_1	0	0	1	1
LOC123396140_1	1	0	0	1
LOC123443463_1	0	1	0	1
LOC123448805_1	1	0	0	1
LOC123449570_1	1	0	1	1
LOC123440347_1	0	0	0	1
LOC123429055_1	0	1	0	1
LOC123449320_1	1	1	0	1
LOC123410861_1	0	0	0	1
LOC123427814_1	1	0	0	1
LOC123412459_1	0	0	0	1
LOC123429782_1	0	1	0	1
LOC123410414_1	0	0	0	1
LOC123442934_1	0	0	0	1
LOC123440276_1	0	0	1	1
LOC123425154_1	1	0	0	1
LOC123395523_1	0	1	0	1
LOC123410927_1	0	0	0	1
LOC123411496_1	0	0	0	1
LOC123426688_1	0	0	1	1
LOC123412039_1	0	0	0	1
LOC123411120_1	0	1	0	1
LOC123453009_1	1	0	0	0
LOC123449196_1	0	0	1	1
LOC123408382_1	0	0	0	1
LOC123441611_1	0	1	0	1
LOC123411579_1	0	0	1	1
LOC123424748_1	1	0	1	1
LOC123426365_1	0	1	0	1
LOC123452534_1	0	1	1	1
LOC123447301_1	0	0	1	1
LOC123407817_1	0	0	1	1
LOC123428322_1	0	0	0	1
LOC123405384_1	0	0	0	1
LOC123428027_1	0	0	0	1
LOC123449121_2	1	0	0	1
LOC123411472_1	0	1	1	1
LOC123395371_1	0	1	1	1
LOC123434836_1	0	0	0	1
LOC123402567_1	0	1	0	1
LOC123443786_1	0	0	0	1
LOC123406025_1	0	1	0	1
LOC123441581_1	0	0	1	1
LOC123451712_1	0	1	1	1
LOC123441959_1	0	0	0	1
LOC123426297_1	1	0	1	1
LOC123427332_1	0	0	0	1
LOC123412777_1	0	0	1	1
LOC123442774_1	0	0	0	1
LOC123398126_1	0	1	0	1
LOC123428563_1	0	0	0	0
LOC123452881_1	0	1	1	1
LOC123413639_1	0	0	0	1
LOC123449463_1	0	0	0	0
LOC123442540_1	0	0	0	1
LOC123425197_1	0	1	1	1
LOC123448684_1	1	0	0	1
LOC123446280_1	0	0	0	1
LOC123428344_1	0	0	1	1
LOC123413897_1	0	0	0	1
LOC123403141_1	0	0	0	1
LOC123440461_1	0	1	0	0
LOC123407363_1	0	0	0	1
LOC123444261_1	1	0	0	1
LOC123446287_1	0	0	1	1
LOC123401355_1	1	0	0	1
LOC123428742_1	0	0	1	1
LOC123403589_1	0	0	0	1
LOC123402749_1	0	0	1	1
LOC123446444_1	0	0	0	1
LOC123452387_1	0	0	1	1
LOC123399934_1	0	0	1	1
LOC123447152_1	1	0	0	1
LOC123407114_1	1	0	0	1
LOC123445532_1	0	0	0	1
LOC123446558_1	0	1	0	1
LOC123411375_1	0	0	0	1
LOC123444978_1	0	0	1	1
LOC123401209_1	0	0	0	1
LOC123429283_1	0	1	1	1
LOC123407133_1	0	1	0	1
LOC123406238_1	0	1	0	1
LOC123395935_1	0	0	0	1
LOC123401909_1	1	0	0	1
LOC123401122_1	0	0	0	1
LOC123397433_1	0	0	0	1
LOC123440564_1	0	0	1	1
LOC123441235_1	0	1	0	1
LOC123439137_1	0	0	0	1
LOC123449681_1	0	0	1	1
LOC123447127_1	1	0	0	0
LOC123440179_1	0	0	0	1
LOC123444875_1	0	0	0	1
LOC123447796_1	0	0	1	1
LOC123449062_1	0	0	0	1
LOC123444311_1	0	1	0	1
LOC123409189_1	1	0	0	1
LOC123407593_1	0	1	0	1
LOC123405964_1	0	1	0	1
LOC123443051_1	1	0	1	1
LOC123428169_1	1	0	0	1
LOC123427790_1	1	0	1	1
LOC123425032_1	1	0	0	1
LOC123452362_1	0	0	0	1
LOC123398294_1	0	0	0	1
LOC123450979_1	0	0	0	0
LOC123397723_1	0	0	0	1
LOC123447439_1	0	0	0	1
LOC123413589_1	1	1	1	1
LOC123427851_1	0	1	0	1
LOC123401402_1	0	0	0	1
LOC123443840_1	0	0	0	1
LOC123451227_1	0	0	0	1
LOC123411500_1	0	0	0	1
LOC123396434_1	1	0	0	1
LOC123395561_1	0	1	1	1
LOC123452181_1	0	0	1	1
LOC123407788_1	0	0	0	1
LOC123452597_1	1	0	0	1
LOC123430101_1	0	0	1	1
LOC123440245_2	0	1	0	1
LOC123427963_1	0	1	0	1
LOC123447536_1	0	0	0	1
LOC123426017_1	0	0	0	1
LOC123442878_1	1	0	0	1
LOC123444446_1	0	0	1	1
LOC123410749_1	1	0	0	1
LOC123436290_1	0	0	0	1
LOC123426899_2	0	1	0	1
LOC123426871_1	0	1	0	1
LOC123430864_1	0	0	0	1
LOC123440499_1	0	0	0	1
LOC123395386_1	0	0	0	1
LOC123402127_1	0	0	1	1
LOC123410196_1	0	0	0	1
LOC123402456_1	1	0	1	1
LOC123446950_1	0	0	0	1
LOC123406029_1	0	1	0	1
LOC123432281_1	0	1	0	1
LOC123426383_1	0	0	0	1
LOC123444976_1	0	0	0	1
LOC123444445_1	0	1	0	1
LOC123398448_1	1	0	0	1
LOC123405651_1	0	0	0	1
LOC123406151_1	0	0	1	1
LOC123449657_1	0	0	0	1
LOC123395811_1	0	1	0	1
LOC123397088_1	0	0	0	1
LOC123407618_1	0	1	0	1
LOC123445155_1	0	0	0	1
LOC123450094_1	0	1	0	1
LOC123428453_1	0	0	0	1
LOC123403924_1	0	0	1	1
LOC123441429_1	0	0	0	1
LOC123411195_1	0	0	0	1
LOC123407746_1	0	0	0	0
LOC123412127_1	0	1	0	1
LOC123447337_1	0	1	0	1
LOC123406123_1	0	0	1	1
LOC123401783_1	0	0	0	1
LOC123424676_1	0	0	0	1
LOC123427347_1	1	0	1	1
LOC123443909_1	0	0	1	1
LOC123429686_1	0	0	0	1
LOC123443756_1	0	1	0	1
LOC123429867_1	0	1	0	1
LOC123404149_1	0	1	0	0
LOC123426990_1	0	0	1	1
LOC123395112_1	0	1	0	1
LOC123396350_1	0	0	0	1
LOC123402559_1	0	1	0	1
LOC123401269_1	0	0	0	1
LOC123403091_1	1	0	0	1
LOC123450093_1	0	0	1	1
LOC123412805_1	0	0	1	1
LOC123440431_1	0	1	1	1
LOC123402101_1	0	0	1	1
LOC123407816_1	0	1	0	1
LOC123427887_1	1	0	0	1
LOC123411218_1	0	1	1	1
LOC123403415_1	0	0	0	1
LOC123400042_1	0	0	0	1
LOC123400062_1	1	0	1	1
LOC123439257_1	0	1	0	1
LOC123405502_2	0	0	0	1
LOC123402902_1	0	0	0	1
LOC123427873_1	0	0	1	1
LOC123411929_1	1	0	0	1
LOC123429014_1	0	1	0	1
LOC123449502_1	0	1	1	1
LOC123407225_1	0	0	1	1
LOC123452860_1	0	0	0	1
LOC123425864_1	0	0	1	1
LOC123407228_1	0	0	0	1
LOC123428490_1	0	0	0	1
LOC123427905_1	0	1	0	1
LOC123428350_1	0	0	0	0
LOC123451998_1	0	0	0	1
LOC123442697_1	0	0	0	1
LOC123425100_1	0	1	0	1
LOC123441026_1	0	1	0	1
LOC123402280_1	0	0	0	1
LOC123397931_1	0	0	0	1
LOC123412211_1	0	0	0	0
LOC123444129_1	0	0	0	1
LOC123448498_1	0	0	0	1
LOC123446783_1	1	0	0	1
LOC123424708_2	0	0	0	1
LOC123443671_1	0	1	0	0
LOC123407346_1	1	0	0	1
LOC123426345_1	0	0	0	1
LOC123444764_1	0	0	1	1
LOC123401606_1	0	0	0	1
LOC123438957_1	0	0	0	1
LOC123451222_1	0	0	1	1
LOC123416815_1	1	0	0	1
LOC123431717_1	0	0	0	1
LOC123409096_1	0	1	1	1
LOC123425909_1	0	0	1	1
LOC123430812_1	0	0	1	1
LOC123399449_1	0	0	0	1
LOC123410139_1	0	0	0	1
LOC123407684_1	0	0	1	1
LOC123440466_1	0	1	0	1
LOC123399169_1	0	0	0	1
LOC123448892_1	0	0	0	1
LOC123428547_1	0	0	1	1
LOC123399685_1	0	0	0	1
LOC123395220_1	0	0	0	1
LOC123444453_1	0	0	1	1
LOC123407234_1	0	0	0	0
LOC123409986_1	0	0	0	1
LOC123444899_1	0	0	1	1
LOC123413582_1	1	0	1	1
LOC123399867_1	0	1	0	1
LOC123422427_1	0	0	1	1
LOC123403196_1	0	1	1	1
LOC123428894_1	1	0	0	1
LOC123442392_1	0	1	0	1
LOC123447605_1	0	1	0	1
LOC123426278_1	0	1	0	1
LOC123395235_1	0	0	1	1
LOC123447929_1	1	0	0	1
LOC123425218_1	0	0	0	1
LOC123452604_1	0	0	0	1
LOC123427542_1	0	0	0	1
LOC123430600_1	0	0	0	1
LOC123403917_1	0	0	0	1
LOC123451938_1	0	0	0	1
LOC123444260_1	0	0	1	1
LOC123442638_2	1	0	0	0
LOC123452937_1	0	0	1	1
LOC123404330_1	1	0	0	1
LOC123443804_1	0	0	0	1
LOC123399417_1	0	0	1	1
LOC123442346_1	0	0	0	1
LOC123427411_1	0	0	0	1
LOC123429238_1	0	0	1	1
LOC123452893_1	0	1	1	1
LOC123448857_1	0	1	0	1
LOC123401334_1	0	0	0	1
LOC123430778_1	1	1	0	1
LOC123443780_1	0	1	0	1
LOC123450114_1	0	1	0	1
LOC123449830_1	0	0	1	1
LOC123407012_1	0	0	1	1
LOC123402908_1	0	1	0	1
LOC123425736_1	0	0	0	1
LOC123442602_1	0	0	0	1
LOC123424837_1	0	0	1	1
LOC123401296_1	0	0	1	1
LOC123413410_1	1	0	0	1
LOC123413346_1	1	0	0	1
LOC123439464_1	0	0	0	1
LOC123446981_1	0	0	0	1
LOC123443398_1	0	0	0	1
LOC123440443_1	0	1	0	1
LOC123400159_1	0	1	0	1
LOC123425048_1	1	0	1	1
LOC123402027_1	0	0	1	1
LOC123425064_1	1	0	0	1
LOC123409652_2	0	0	1	1
LOC123425981_2	0	0	0	1
LOC123401898_1	1	1	0	1
LOC123402217_2	0	1	1	1
LOC123443944_1	0	0	0	1
LOC123428494_1	0	0	0	1
LOC123410317_1	0	1	0	1
LOC123447809_1	0	1	0	1
LOC123445270_1	0	0	0	1
LOC123440140_1	0	1	0	1
LOC123413511_1	0	1	0	1
LOC123408633_1	0	0	0	1
LOC123430980_1	1	1	1	1
LOC123407452_1	0	0	1	1
LOC123431009_1	0	0	1	1
LOC123435363_1	0	0	0	1
LOC123440204_1	0	0	1	1
LOC123449639_1	0	0	0	1
LOC123398280_1	0	0	0	1
LOC123453045_1	0	0	0	1
LOC123429697_1	0	0	0	1
LOC123441054_1	0	0	0	1
LOC123413656_1	0	0	1	1
LOC123448847_2	0	0	1	1
LOC123439768_1	0	0	0	1
LOC123430860_1	0	1	0	1
LOC123425120_1	0	0	0	1
LOC123444889_1	0	0	1	1
LOC123446946_1	0	0	0	1
LOC123439660_1	0	1	1	1
LOC123445547_1	0	0	0	1
LOC123403001_1	0	0	0	1
LOC123399990_1	0	0	1	1
LOC123426288_1	0	0	0	1
LOC123447770_1	0	0	0	1
LOC123452119_1	0	0	1	1
LOC123449472_1	1	0	1	1
LOC123395650_1	0	0	0	1
LOC123427601_1	0	0	0	1
LOC123402665_1	0	0	0	1
LOC123399034_1	0	1	0	1
LOC123406929_1	0	0	0	1
LOC123447825_1	1	0	0	1
LOC123410521_1	0	0	0	1
LOC123447299_1	0	0	0	1
LOC123410270_1	0	1	0	1
LOC123400211_1	0	0	1	1
LOC123395193_1	1	0	0	1
LOC123451168_1	0	1	0	1
LOC123395275_1	0	0	0	1
LOC123396106_1	0	0	0	1
LOC123441456_1	0	1	0	1
LOC123402659_1	0	1	1	1
LOC123439313_1	0	0	1	1
LOC123451860_1	0	0	1	1
LOC123448137_1	0	0	1	1
LOC123442844_1	0	0	0	1
LOC123396435_1	0	1	0	1
LOC123409346_1	0	0	0	1
LOC123443470_1	1	0	1	1
LOC123448526_1	0	0	1	1
LOC123443070_1	0	0	0	1
LOC123411571_1	0	0	1	1
LOC123413993_1	0	0	0	1
LOC123430171_1	0	0	1	1
LOC123430212_1	0	0	1	1
LOC123427471_1	1	0	0	1
LOC123397635_1	0	0	1	1
LOC123407075_1	1	0	1	1
LOC123442897_1	0	1	0	0
LOC123399476_1	0	1	0	1
LOC123417688_1	0	1	1	1
LOC123426878_1	1	0	0	1
LOC123425368_1	0	0	1	1
LOC123440771_1	0	1	0	1
LOC123438203_1	0	0	0	1
LOC123428015_1	0	1	0	1
LOC123444756_1	0	0	0	1
LOC123452640_1	0	0	0	1
LOC123437427_1	1	0	1	1
LOC123440271_1	0	0	1	1
LOC123404483_1	1	0	1	1
LOC123401164_1	0	0	1	1
LOC123447824_1	1	0	0	1
LOC123402277_1	0	0	0	1
LOC123444228_1	1	0	0	1
LOC123402008_1	0	0	1	1
LOC123401999_1	0	0	0	1
LOC123404476_1	0	1	0	1
LOC123404331_1	0	1	0	1
LOC123410213_1	0	1	0	1
LOC123452194_2	0	0	0	1
LOC123444727_1	0	1	1	1
LOC123429558_1	0	0	0	1
LOC123433719_1	0	0	1	1
LOC123411840_1	0	1	0	1
LOC123404342_1	0	0	1	1
LOC123441037_1	1	0	0	1
LOC123448331_1	0	0	1	1
LOC123426965_1	0	0	1	1
LOC123403770_1	0	0	0	1
LOC123439866_1	0	0	0	1
LOC123443923_1	0	0	1	1
LOC123403334_1	0	1	0	1
LOC123448953_1	1	0	0	1
LOC123409654_1	0	0	1	1
LOC123442676_1	1	0	0	1
LOC123397510_1	0	0	0	1
LOC123428052_2	0	1	0	1
LOC123431115_1	0	0	1	1
LOC123446805_1	0	0	0	1
LOC123450044_1	1	1	0	1
LOC123444568_1	0	0	0	1
LOC123439098_1	0	1	0	1
LOC123426175_1	1	0	1	1
LOC123411326_1	0	0	1	1
LOC123395520_1	0	0	1	1
LOC123403387_1	1	0	0	1
LOC123442441_1	0	0	0	1
LOC123420560_1	0	1	1	1
LOC123409917_2	0	0	1	1
LOC123412277_1	0	0	1	1
LOC123426986_1	0	0	0	1
LOC123401603_1	0	0	0	1
LOC123445075_1	0	0	0	1
LOC123444355_1	0	0	1	1
LOC123439649_1	0	0	0	1
LOC123412122_1	0	0	1	1
LOC123447412_1	0	1	0	1
LOC123445451_1	0	0	0	1
LOC123409233_1	0	0	1	1
LOC123440316_1	1	0	1	1
LOC123408837_1	0	1	0	1
LOC123449335_1	0	0	1	1
LOC123411178_1	1	0	1	1
LOC123412562_1	0	1	0	1
LOC123453166_1	0	0	0	1
LOC123452448_1	0	0	0	1
LOC123450273_1	0	0	0	1
LOC123397624_1	0	1	0	1
LOC123403700_1	0	0	0	1
LOC123453197_1	0	0	1	1
LOC123398286_1	0	0	0	1
LOC123413198_1	0	0	0	1
LOC123401768_1	0	0	0	1
LOC123400099_1	0	1	0	1
LOC123429315_2	0	0	0	0
LOC123411660_1	0	0	0	1
LOC123449154_1	0	0	0	1
LOC123443859_1	0	0	1	1
LOC123426630_1	0	0	1	1
LOC123445490_1	0	0	1	1
LOC123403450_1	0	0	0	1
LOC123442350_1	0	0	1	1
LOC123399862_1	0	0	0	1
LOC123427256_1	0	0	0	1
LOC123451971_1	0	0	0	1
LOC123430276_1	0	0	0	1
LOC123453184_1	0	1	0	1
LOC123426442_1	0	0	1	1
LOC123407885_1	0	1	0	1
LOC123395314_1	1	0	0	1
LOC123447011_1	0	0	0	1
LOC123419198_1	1	0	0	1
LOC123406546_1	0	0	0	1
LOC123443782_1	0	1	1	1
LOC123401251_1	0	0	1	1
LOC123411884_1	0	0	1	1
LOC123430480_1	0	0	1	1
LOC123407783_1	1	0	1	1
LOC123401774_1	0	0	1	1
LOC123444278_1	0	1	0	1
LOC123399764_1	1	0	0	1
LOC123444455_1	0	0	1	1
LOC123403535_1	0	1	1	1
LOC123440715_1	0	1	0	1
LOC123449729_1	0	0	0	1
LOC123427652_1	0	0	0	1
LOC123428014_1	0	0	1	1
LOC123441170_1	1	0	0	1
LOC123399848_1	0	0	0	1
LOC123443978_1	0	0	0	1
LOC123407776_1	0	0	0	1
LOC123449770_1	1	0	0	1
LOC123452380_1	0	0	1	1
LOC123445202_1	0	0	1	1
LOC123396111_1	1	0	0	1
LOC123438611_1	0	1	1	1
LOC123417597_1	0	0	0	1
LOC123409105_1	0	0	0	1
LOC123401194_1	1	0	0	1
LOC123449937_1	1	0	0	1
LOC123443863_1	0	1	0	1
LOC123398629_1	0	1	0	1
LOC123429890_1	0	1	0	1
LOC123402084_1	0	0	1	1
LOC123448478_1	0	0	0	1
LOC123426397_1	0	0	0	1
LOC123449583_1	1	1	0	1
LOC123411458_1	0	1	0	1
LOC123404365_1	0	1	0	1
LOC123427127_1	0	0	0	1
LOC123446343_1	0	0	1	1
LOC123444337_1	0	0	0	1
LOC123403159_1	0	0	0	1
LOC123442574_1	0	1	0	1
LOC123412304_1	0	0	0	1
LOC123396491_1	0	0	1	1
LOC123409592_1	1	0	0	1
LOC123447966_1	0	1	0	1
LOC123410296_1	0	0	0	1
LOC123448113_1	0	0	1	1
LOC123430908_1	0	1	0	1
LOC123411533_1	1	0	0	1
LOC123447740_1	0	0	0	1
LOC123440537_1	0	0	0	0
LOC123451818_1	0	1	0	1
LOC123413056_1	0	1	0	1
LOC123448897_1	0	0	0	1
LOC123443675_1	0	1	0	1
LOC123427026_1	0	0	0	1
LOC123446972_1	0	1	0	1
LOC123401083_1	0	1	0	1
LOC123429952_1	1	0	0	1
LOC123449503_1	0	1	0	1
LOC123428010_1	0	0	1	1
LOC123441199_1	1	0	0	1
LOC123406176_1	0	0	0	1
LOC123447491_1	1	0	0	1
LOC123444362_1	0	0	1	1
LOC123444624_1	1	0	0	1
LOC123452820_1	0	0	1	1
LOC123403557_1	0	0	1	1
LOC123401148_1	1	0	0	1
LOC123395832_1	0	1	0	1
LOC123411416_1	0	0	1	1
LOC123444336_1	1	0	1	1
LOC123426804_1	0	0	0	1
LOC123428153_1	0	0	0	1
LOC123424674_1	0	0	1	1
LOC123401837_1	0	0	0	1
LOC123412192_1	0	0	0	1
LOC123443132_1	0	0	0	1
LOC123447464_1	0	0	0	1
LOC123447723_1	0	1	1	1
LOC123406280_1	0	0	0	1
LOC123453017_1	0	0	1	1
LOC123429139_1	0	0	0	1
LOC123442598_1	0	1	1	1
LOC123408807_1	0	0	1	1
LOC123449095_1	0	0	1	1
LOC123412782_1	0	1	0	1
LOC123402156_1	0	1	0	1
LOC123452293_1	0	0	0	1
LOC123446578_1	0	1	1	1
LOC123440093_1	0	1	0	1
LOC123429667_1	1	1	0	0
LOC123450806_1	0	0	0	1
LOC123425283_1	0	0	0	1
LOC123430774_1	0	0	0	1
LOC123444773_1	1	1	0	1
LOC123396703_1	0	0	0	1
LOC123401593_1	0	0	0	1
LOC123432058_1	0	0	0	1
LOC123440788_1	0	0	0	1
LOC123449446_1	0	0	0	1
LOC123410929_1	0	0	0	1
LOC123449726_1	1	1	0	1
LOC123431201_1	0	1	0	1
LOC123440003_1	1	0	0	1
LOC123441237_1	0	1	0	1
LOC123428116_1	0	1	0	1
LOC123426964_1	0	0	0	1
LOC123401011_1	0	0	1	1
LOC123405829_1	0	1	0	1
LOC123411551_1	0	0	0	1
LOC123410594_2	0	0	0	1
LOC123398135_1	1	0	1	1
LOC123445435_1	0	1	0	1
LOC123448681_1	0	1	0	1
LOC123430567_1	1	0	0	1
LOC123444135_1	0	0	0	1
LOC123430451_1	0	1	0	1
LOC123425783_1	0	0	0	1
LOC123428328_1	0	0	1	1
LOC123408947_1	0	0	1	1
LOC123427922_1	0	1	1	1
LOC123409982_1	0	0	1	1
LOC123452272_1	0	0	0	1
LOC123438108_1	1	0	0	1
LOC123412436_1	0	0	0	1
LOC123395224_1	1	0	0	1
LOC123427641_1	1	0	0	1
LOC123408114_1	0	1	0	1
LOC123427723_1	1	0	0	1
LOC123440265_1	1	1	1	1
LOC123410523_1	0	0	1	1
LOC123397548_1	0	0	0	1
LOC123398776_1	0	0	1	1
LOC123447302_1	0	1	0	0
LOC123449017_1	0	0	1	1
LOC123413157_1	0	0	0	1
LOC123442935_1	1	0	1	1
LOC123398515_1	0	0	0	1
LOC123450985_1	0	0	0	1
LOC123430476_1	0	1	0	1
LOC123399522_1	0	1	0	0
LOC123398111_1	0	0	0	1
LOC123396046_1	0	0	0	1
LOC123430888_1	0	0	0	1
LOC123425245_1	0	1	1	1
LOC123439175_1	0	0	0	1
LOC123395998_1	0	1	0	1
LOC123403208_1	0	1	0	1
LOC123395915_1	0	0	1	1
LOC123424549_1	1	0	0	1
LOC123407868_1	0	1	1	1
LOC123444309_1	0	0	0	1
LOC123413565_1	0	0	0	1
LOC123448948_1	0	0	0	0
LOC123427252_1	0	0	0	1
LOC123398938_1	0	0	1	1
LOC123424453_1	0	0	0	1
LOC123429944_1	1	0	0	1
LOC123428087_1	0	0	0	1
LOC123428056_1	0	0	0	0
LOC123449714_1	0	0	0	1
LOC123451146_1	0	0	1	1
LOC123408343_1	0	0	0	1
LOC123399965_1	0	0	1	1
LOC123448403_1	0	0	0	1
LOC123428017_1	0	0	0	1
LOC123399662_1	0	1	0	1
LOC123445659_1	0	1	1	1
LOC123402225_1	0	0	0	1
LOC123395310_1	0	0	0	0
LOC123397898_1	0	0	0	1
LOC123424588_1	0	1	0	0
LOC123442809_1	1	0	1	1
LOC123443078_1	0	1	0	1
LOC123449810_1	0	0	0	1
LOC123439412_1	0	1	1	1
LOC123412550_1	0	1	1	1
LOC123440778_1	0	1	1	1
LOC123452633_1	0	1	0	1
LOC123449035_1	0	0	0	1
LOC123395839_1	0	0	0	1
LOC123430134_1	0	0	0	1
LOC123404148_1	0	0	0	1
LOC123437973_1	0	0	1	1
LOC123395300_2	0	1	0	1
LOC123425478_1	1	0	1	1
LOC123449798_1	0	0	1	1
LOC123444185_1	0	0	1	1
LOC123408515_1	0	1	0	1
LOC123411927_1	0	0	0	1
LOC123428219_1	0	0	0	1
LOC123453070_1	0	0	1	1
LOC123442558_1	0	0	1	1
LOC123448279_1	1	1	0	1
LOC123437178_1	1	0	1	1
LOC123403595_1	0	0	0	1
LOC123441184_1	0	0	0	1
LOC123399672_1	1	0	0	1
LOC123411087_1	0	1	0	1
LOC123399056_1	0	0	1	1
LOC123450005_1	0	0	0	1
LOC123403116_1	1	0	0	1
LOC123444227_1	0	0	1	1
LOC123402032_1	0	0	0	1
LOC123439261_1	0	1	0	1
LOC123407021_1	0	0	0	1
LOC123408853_1	0	0	1	1
LOC123409949_1	0	0	0	1
LOC123397888_1	0	0	1	1
LOC123425805_1	0	0	0	1
LOC123428862_1	0	0	0	1
LOC123397850_1	1	0	1	1
LOC123425114_1	0	0	1	1
LOC123447735_1	0	0	1	1
LOC123448705_1	0	0	0	1
LOC123452946_2	0	0	0	0
LOC123443052_1	0	0	0	1
LOC123453111_1	1	0	1	1
LOC123444354_1	0	0	0	1
LOC123413191_1	0	1	0	1
LOC123399192_2	0	0	0	0
LOC123407406_1	0	0	0	1
LOC123407422_1	0	0	0	1
LOC123445766_1	0	0	0	1
LOC123449333_1	0	0	0	1
LOC123424519_1	0	1	0	1
LOC123444675_1	0	0	1	1
LOC123450018_1	1	0	0	1
LOC123410365_1	0	0	1	1
LOC123447607_1	0	0	0	1
LOC123403912_1	0	0	0	1
LOC123403126_1	0	1	0	1
LOC123396370_1	0	0	0	1
LOC123425099_1	0	0	0	1
LOC123438643_1	0	0	1	1
LOC123404316_1	0	0	0	1
LOC123445077_1	0	0	1	1
LOC123403464_2	0	1	0	1
LOC123401710_1	0	1	0	1
LOC123448466_1	0	0	0	1
LOC123446776_1	0	1	0	1
LOC123426645_2	0	0	0	0
LOC123447155_1	0	0	0	1
LOC123443935_1	1	0	0	1
LOC123425575_1	0	0	1	1
LOC123450097_1	0	1	0	1
LOC123453103_1	0	0	0	1
LOC123395108_1	0	0	0	1
LOC123452355_1	0	0	0	1
LOC123444274_1	0	0	0	1
LOC123449822_1	1	0	0	1
LOC123403784_1	0	0	1	1
LOC123452160_1	0	1	0	1
LOC123407761_1	0	0	1	1
LOC123443242_1	1	0	1	1
LOC123448560_1	0	0	0	1
LOC123398984_1	0	0	0	1
LOC123450459_1	0	0	0	1
LOC123443739_1	0	1	0	1
LOC123447517_1	0	0	1	1
LOC123425557_1	1	0	0	1
LOC123427464_1	1	0	0	1
LOC123411597_1	0	0	0	1
LOC123452809_1	0	0	0	1
LOC123425733_1	0	0	1	1
LOC123442358_1	1	0	0	1
LOC123452060_1	0	0	1	1
LOC123415868_1	0	0	0	0
LOC123396013_1	0	0	1	1
LOC123395512_1	0	0	0	1
LOC123399420_1	0	1	0	1
LOC123410672_1	0	1	0	1
LOC123444603_1	0	0	0	1
LOC123394903_1	0	0	1	1
LOC123446914_1	0	0	1	1
